Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
toffee-roll-cushion,Toffee Roll Cushion,"<p dir=""ltr""><span>The Wigiwama Roll Cushion is a versatile accessory, designed to perfectly complement playsets and play sofas. Thoughtfully made for kids, its soft corduroy fabric and tube-shaped design offer extra comfort and support for lounging, playing, or building imaginative forts. This cosy accent piece brings a stylish and playful touch to any kids' bedroom or playroom.</span></p>",Wigiwama,Cushion,"corduroy, cushion, decor, roll cushion, toffee",TRUE,Title,Default Title,,,,,W598017,600,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9825ditcopy.webp?v=1738922771,1,FALSE,,,,,,,,,,,,,,,,,,,
toffee-pouffe,Toffee Pouffe,"<p dir=""ltr""><span>The Wigiwama Pouffe is a versatile kids' seating piece, perfect as a footrest, extra seat, or play fort building block. Crafted from high-quality fabric, it offers a cosy and tactile experience for little ones. Thoughtfully made for kids, this easy-to-move pouffe complements Wigiwama beanbags and chairs, adding both style and function to any space.</span></p>",Wigiwama,Pouffe,"corduroy, pouf, seating, toffee",TRUE,Title,Default Title,,,,,W597942,1800,,0,deny,manual,88.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF0113-Edit-Edit.webp?v=1738859016,1,FALSE,,,,,,,,,,,,,,,,,,,
toffee-flip-chair,Toffee Flip Chair,"<p dir=""ltr""><span>The Wigiwama Flip Chair is a versatile kids' lounge chair, designed for both seating and laying down. Crafted from soft corduroy fabric, it easily transforms from a cosy chair into a fold-out mattress, making it perfect for reading, relaxing, or hosting friends. Thoughtfully made for kids, it’s a stylish and functional addition to any kids' bedroom or playroom.</span></p>",Wigiwama,Flip Chair,"chair, corduroy, flip, flip chair, seating, toffee",TRUE,Title,Default Title,,,,,W598000,6000,,0,deny,manual,224.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9363-Edit2.webp?v=1738337922,1,FALSE,,,,,,,,,,,,,,,,,,,
toffee-cloud-chair,Toffee Cloud Chair,"<p dir=""ltr""><span>The Wigiwama Cloud Chair brings cosy comfort and a dreamy touch to any kids' bedroom or playroom. Inspired by fluffy clouds, its soft, supportive design makes it the perfect kids’ lounge chair for relaxing, reading, or daydreaming. Thoughtfully made for kids, this easy-to-move piece is a must-have for any cosy seating area.</span></p>",Wigiwama,Cloud Chair,"chair, cloud chair, corduroy, seating, toffee",TRUE,Title,Default Title,,,,,W597966,3300,,0,deny,manual,194.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF7864-Editcopy_99216e90-50b4-4b33-8e47-ccdfb645fa9e.webp?v=1737979501,1,FALSE,,,,,,,,,,,,,,,,,,,
toffee-bolster,Toffee Bolster,"<p dir=""ltr""><span>The Wigiwama Bolster is a versatile accessory that pairs perfectly with beanbags, play sofas, and chairs. Thoughtfully made for kids, its rectangular shape provides extra support and comfort for reading, lounging, or playtime. Crafted in soft corduroy or terrazzo fabric, this stylish accent adds a cosy and playful touch to any kids' bedroom or playroom.</span></p>",Wigiwama,Cushion,"bolster, corduroy, cushion, decor, toffee",TRUE,Title,Default Title,,,,,W597980,580,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9283-Edit-Edit_1.webp?v=1738920197,1,FALSE,,,,,,,,,,,,,,,,,,,
toffee-block-cushion,Toffee Block Cushion,"<div>
<p dir=""ltr""><span>The Wigiwama Block Cushion is a charming decor piece, designed to complement beanbags, play sofas, and kids' chairs. Thoughtfully made for kids, its classic square shape brings extra comfort and style to any seating area. Available in corduroy or terrazzo fabric, this versatile cushion is the perfect finishing touch for a kids' bedroom or playroom.</span></p>
</div>",Wigiwama,Cushion,"block cushion, corduroy, cushion, decor, toffee",TRUE,Title,Default Title,,,,,W597997,640,,0,deny,manual,43.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9290-Edit2_0d2d34e2-bb9c-4105-b04e-b5b8f22b7495.png?v=1712149331,1,FALSE,,,,,,,,,,,,,,,,,,,
toffee-big-lounger,Toffee Big Lounger,"<p><meta charset=""utf-8""><meta charset=""utf-8"">The Wigiwama Lounger blends cosy comfort with playful design, making it perfect for a kids' bedroom or living space. Thoughtfully made for kids, this easy-to-move beanbag is shaped for ultimate relaxation—whether reading, playing, or daydreaming. Its soft yet supportive feel and timeless design create a snug and stylish retreat for every child.</p>",Wigiwama,Big Lounger,"big lounger, corduroy, lounger, seating, toffee",TRUE,Title,Default Title,,,,,W598024,3500,,0,deny,manual,124.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9242-Edit-Edit_1296x_c373431e-a1d7-405a-8b00-1e713547cfcc.webp?v=1738859905,1,FALSE,,,,,,,,,,,,,,,,,,,
toffee-beanbag-chair,Toffee Beanbag Chair,"<p><meta charset=""utf-8"">The Iconic Beanbag Chair is a beloved, in-house-designed piece that blends style and comfort. Its clean lines and soft textures create an inviting feel, perfect for any space. Lightweight and easy to move, this kids beanbag doubles as a cosy kids chair, making it an ideal relaxation spot for children anywhere in your home.</p>",Wigiwama,Beanbag Chair,"beanbag, corduroy, original beanbag, seating, toffee",TRUE,Title,Default Title,,,,,W597973,5000,,0,deny,manual,184.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9190-Edit2_1.webp?v=1749130452,1,FALSE,,,,,,,,,,,,,,,,,,,
pink-mousse-cloud-chair,Pink Mousse Cloud Chair,"<p dir=""ltr""><span>The Wigiwama Cloud Chair brings cosy comfort and a dreamy touch to any kids' bedroom or playroom. Inspired by fluffy clouds, its soft, supportive design makes it the perfect kids’ lounge chair for relaxing, reading, or daydreaming. Thoughtfully made for kids, this easy-to-move piece is a must-have for any cosy seating area.</span></p>",Wigiwama,Cloud Chair,"chair, cloud chair, corduroy, pink mousse, seating",TRUE,Title,Default Title,,,,,W597553,3300,,0,deny,manual,194.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF78645-Edit.webp?v=1737977094,1,FALSE,,,,,,,,,,,,,,,,,,,
blueberry-blue-cloud-chair,Blueberry Blue Cloud Chair,"<p dir=""ltr""><span>The Wigiwama Cloud Chair brings cosy comfort and a dreamy touch to any kids' bedroom or playroom. Inspired by fluffy clouds, its soft, supportive design makes it the perfect kids’ lounge chair for relaxing, reading, or daydreaming. Thoughtfully made for kids, this easy-to-move piece is a must-have for any cosy seating area.</span></p>",Wigiwama,Cloud Chair,"blueberry blue, chair, cloud chair, corduroy, seating",TRUE,Title,Default Title,,,,,W597584,3300,,0,deny,manual,194.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF78648-Edit.webp?v=1737718422,1,FALSE,,,,,,,,,,,,,,,,,,,
peppermint-green-cloud-chair,Peppermint Green Cloud Chair,"<p dir=""ltr""><span>The Wigiwama Cloud Chair brings cosy comfort and a dreamy touch to any kids' bedroom or playroom. Inspired by fluffy clouds, its soft, supportive design makes it the perfect kids’ lounge chair for relaxing, reading, or daydreaming. Thoughtfully made for kids, this easy-to-move piece is a must-have for any cosy seating area.</span></p>",Wigiwama,Cloud Chair,"chair, cloud chair, corduroy, peppermint green, seating",TRUE,Title,Default Title,,,,,W597560,3300,,0,deny,manual,194.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF78647-Edit_d2172a66-21de-4914-b16b-2efd75981d10.webp?v=1737978355,1,FALSE,,,,,,,,,,,,,,,,,,,
brown-sugar-cloud-chair,Brown Sugar Cloud Chair,"<p dir=""ltr""><span>The Wigiwama Cloud Chair brings cosy comfort and a dreamy touch to any kids' bedroom or playroom. Inspired by fluffy clouds, its soft, supportive design makes it the perfect kids’ lounge chair for relaxing, reading, or daydreaming. Thoughtfully made for kids, this easy-to-move piece is a must-have for any cosy seating area.</span></p>",Wigiwama,Cloud Chair,"brown sugar, chair, cloud chair, corduroy, seating",TRUE,Title,Default Title,,,,,W597577,3300,,0,deny,manual,194.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF7864-Edit.webp?v=1737718481,1,FALSE,,,,,,,,,,,,,,,,,,,
marshmallow-cloud-chair,Marshmallow Cloud Chair,"<p dir=""ltr""><span>The Wigiwama Cloud Chair brings cosy comfort and a dreamy touch to any kids' bedroom or playroom. Inspired by fluffy clouds, its soft, supportive design makes it the perfect kids’ lounge chair for relaxing, reading, or daydreaming. Thoughtfully made for kids, this easy-to-move piece is a must-have for any cosy seating area.</span></p>",Wigiwama,Cloud Chair,"chair, cloud chair, corduroy, marshmallow, seating",TRUE,Title,Default Title,,,,,W597591,3300,,0,deny,manual,194.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF7897-Edit.webp?v=1737976810,1,FALSE,,,,,,,,,,,,,,,,,,,
salted-caramel-bear-beanbag,Salted Caramel Bear Beanbag,"<p dir=""ltr"">The Bear Beanbag adds a cosy and playful touch to a kids' bedroom. Thoughtfully made for kids, it’s the perfect spot for reading, relaxing, and unwinding after a long day. Crafted from soft, high-quality materials, this easy-to-move beanbag is designed for comfort and style—and those little ears make it simply irresistible!</p>",Wigiwama,Bear Beanbag,"beanbag, bear beanbag, salted caramel, seating, velvet",TRUE,Title,Default Title,,,,,W597379,4000,,0,deny,manual,142.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF6402-Edit.webp?v=1738075107,1,FALSE,,,,,,,,,,,,,,,,,,,
misty-green-bear-beanbag,Misty Green Bear Beanbag,"<div>
<p dir=""ltr""><span>The Bear Beanbag adds a cosy and playful touch to a kids' bedroom. Thoughtfully made for kids, it’s the perfect spot for reading, relaxing, and unwinding after a long day. Crafted from soft, high-quality materials, this easy-to-move beanbag is designed for comfort and style—and those little ears make it simply irresistible!</span></p>
</div>",Wigiwama,Bear Beanbag,"beanbag, bear beanbag, misty green, seating, velvet",TRUE,Title,Default Title,,,,,W597362,4000,,0,deny,manual,142.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF6405-Edit.webp?v=1738075360,1,FALSE,,,,,,,,,,,,,,,,,,,
dusty-beige-bear-beanbag,Dusty Beige Bear Beanbag,"<div>
<p dir=""ltr""><span>The Bear Beanbag adds a cosy and playful touch to a kids' bedroom. Thoughtfully made for kids, it’s the perfect spot for reading, relaxing, and unwinding after a long day. Crafted from soft, high-quality materials, this easy-to-move beanbag is designed for comfort and style—and those little ears make it simply irresistible!</span></p>
</div>",Wigiwama,Bear Beanbag,"beanbag, bear beanbag, dusty beige, seating, velvet",TRUE,Title,Default Title,,,,,W597355,4000,,0,deny,manual,142.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF6407-Edit.webp?v=1738076826,1,FALSE,,,,,,,,,,,,,,,,,,,
dusty-beige-bunny-beanbag,Dusty Beige Bunny Beanbag,"<p dir=""ltr""><span>The Bunny Beanbag brings a cosy and playful touch to a kids' bedroom or playroom. With its soft fabric and floppy ears, it’s perfect for reading, relaxing, or imaginative play. Thoughtfully made for kids, this easy-to-move bunny beanbag chair creates a snug and stylish space—a cuddly companion for every special moment.</span></p>
<p dir=""ltr""><span>This </span><span>kids beanbag</span><span> is more than just a seat — it’s a character all its own. The sweet bunny ears and cosy shape create an inviting retreat for reading, lounging, or simply relaxing. Lightweight and easy to move around, it’s a playful staple in any nursery or playroom.</span></p>",Wigiwama,Bunny Beanbag,"beanbag, bunny beanbag, dusty beige, seating, velvet",TRUE,Title,Default Title,,,,,W597324,4000,,0,deny,manual,142.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF5023-Edit.webp?v=1738239593,1,FALSE,,,,,,,,,,,,,,,,,,,
salted-caramel-bunny-beanbag,Salted Caramel Bunny Beanbag,"<div>
<p dir=""ltr""><span>The Bunny Beanbag brings a cosy and playful touch to a kids' bedroom or playroom. With its soft fabric and floppy ears, it’s perfect for reading, relaxing, or imaginative play. Thoughtfully made for kids, this easy-to-move beanbag creates a snug and stylish space—a cuddly companion for every special moment.</span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">This kids beanbag is more than just a seat — it’s a character all its own. The sweet bunny ears and cosy shape create an inviting retreat for reading, lounging, or simply relaxing. Lightweight and easy to move around, it’s a playful staple in any nursery or playroom.</span></p>
</div>",Wigiwama,Bunny Beanbag,"beanbag, bunny beanbag, salted caramel, seating, velvet",TRUE,Title,Default Title,,,,,W597348,4000,,0,deny,manual,142.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF5036-Edit_5096f9b7-9a08-4bfb-82e2-41afbc18774e.webp?v=1738239259,1,FALSE,,,,,,,,,,,,,,,,,,,
misty-green-bunny-beanbag,Misty Green Bunny Beanbag,"<div>
<p dir=""ltr""><span>The Bunny Beanbag brings a cosy and playful touch to a kids' bedroom or playroom. With its soft fabric and floppy ears, it’s perfect for reading, relaxing, or imaginative play. Thoughtfully made for kids, this easy-to-move beanbag creates a snug and stylish space—a cuddly companion for every special moment.</span></p>
<p dir=""ltr""><span><meta charset=""utf-8"">This kids beanbag is more than just a seat — it’s a character all its own. The sweet bunny ears and cosy shape create an inviting retreat for reading, lounging, or simply relaxing. Lightweight and easy to move around, it’s a playful staple in any nursery or playroom.</span></p>
</div>",Wigiwama,Bunny Beanbag,"beanbag, bunny beanbag, misty green, seating, velvet",TRUE,Title,Default Title,,,,,W597331,4000,,0,deny,manual,142.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF5033-Edit.webp?v=1738239561,1,FALSE,,,,,,,,,,,,,,,,,,,
marshmallow-square-ottoman,Marshmallow Square Ottoman,"<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8""> <meta charset=""utf-8"">
<p dir=""ltr""><span>The Wigiwama Square Ottoman is the perfect match for a beanbag chair, offering a versatile and cosy touch to any kids' bedroom or playroom. Thoughtfully made for kids, it can be used as a footrest, extra seat, or play surface. With its soft, high-quality fabric and timeless design, this easy-to-move piece brings both style and comfort to any space.</span></p>
<b id=""docs-internal-guid-5c0b3038-7fff-9a3b-8da6-d1e0c8005de7""></b>
</div>
</div>",Wigiwama,Square Ottoman,"corduroy, marshmallow, ottoman, seating, square ottoman",TRUE,Title,Default Title,,,,,W597157,3000,,0,deny,manual,114.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF0218-Edit-Edit.webp?v=1749130034,1,FALSE,,,,,,,,,,,,,,,,,,,
marshmallow-roll-cushion,Marshmallow Roll Cushion,"<p dir=""ltr""><span>The Wigiwama Roll Cushion is a versatile accessory, designed to perfectly complement playsets and play sofas. Thoughtfully made for kids, its soft corduroy fabric and tube-shaped design offer extra comfort and support for lounging, playing, or building imaginative forts. This cosy accent piece brings a stylish and playful touch to any kids' bedroom or playroom.</span></p>
<div>
<div><form action=""https://wigiwama.com/cart/add"" class="""" id=""AddToCartForm"" enctype=""multipart/form-data"" method=""post""></form></div>
</div>",Wigiwama,Cushion,"corduroy, cushion, decor, marshmallow, roll cushion",TRUE,Title,Default Title,,,,,W597171,600,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9824-Edit-Edit-Edit.webp?v=1738922875,1,FALSE,,,,,,,,,,,,,,,,,,,
marshmallow-rainbow-playset,Marshmallow Rainbow Playset,"<p dir=""ltr""><span>The Wigiwama Playset is a modular soft play set, designed to spark endless creativity. With three different-shaped pieces, kids can build, stack, or transform it into a chair, table, play fort, or stepping stones. Thoughtfully made for kids, this versatile and engaging set encourages imaginative adventures, active play, and social interaction.</span></p>
<div>
<div><form method=""post"" enctype=""multipart/form-data"" id=""AddToCartForm"" class="""" action=""https://wigiwama.com/cart/add""></form></div>
</div>",Wigiwama,Playsets,"corduroy, marshmallow, modular, playset",TRUE,Title,Default Title,,,,,W597140,5000,,0,deny,manual,254.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9860-Edit-Edit-2-Edit-Edit.webp?v=1738341744,1,FALSE,,,,,,,,,,,,,,,,,,,
marshmallow-pouffe,Marshmallow Pouffe,"<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p dir=""ltr""><span>The Wigiwama Pouffe is a versatile kids' seating piece, perfect as a footrest, extra seat, or play fort building block. Crafted from high-quality fabric, it offers a cosy and tactile experience for little ones. Thoughtfully made for kids, this easy-to-move pouffe complements Wigiwama beanbags and chairs, adding both style and function to any space.</span></p>
</div>
</div>
<div style=""position: absolute; visibility: hidden; left: 20.7812px; top: 11.5938px; width: 356.406px; height: 16px;"" id=""gtx-anchor""></div>",Wigiwama,Pouffe,"corduroy, marshmallow, pouf, seating",TRUE,Title,Default Title,,,,,W597164,1800,,0,deny,manual,88.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF0113-Edit-Edit-Edit-2-Edit.webp?v=1738859200,1,FALSE,,,,,,,,,,,,,,,,,,,
marshmallow-flip-chair,Marshmallow Flip Chair,"<p dir=""ltr""><span>The Wigiwama Flip Chair is a versatile kids' lounge chair, designed for both seating and laying down. Crafted from soft corduroy fabric, it easily transforms from a cosy chair into a fold-out mattress, making it perfect for reading, relaxing, or hosting friends. Thoughtfully made for kids, it’s a stylish and functional addition to any kids' bedroom or playroom.</span></p>",Wigiwama,Flip Chair,"corduroy, flip, flip chair, marshmallow, seating",TRUE,Title,Default Title,,,,,W597133,6000,,0,deny,manual,224.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9346-Edit-Edit-Edit.webp?v=1738338528,1,FALSE,,,,,,,,,,,,,,,,,,,
marshmallow-bolster,Marshmallow Bolster,"<p dir=""ltr""><span>The Wigiwama Bolster is a versatile accessory that pairs perfectly with beanbags, play sofas, and chairs. Thoughtfully made for kids, its rectangular shape provides extra support and comfort for reading, lounging, or playtime. Crafted in soft corduroy or terrazzo fabric, this stylish accent adds a cosy and playful touch to any kids' bedroom or playroom.</span></p>
<div>
<div><form action=""https://wigiwama.com/cart/add"" class="""" id=""AddToCartForm"" enctype=""multipart/form-data"" method=""post""></form></div>
</div>",Wigiwama,Cushion,"bolster, corduroy, cushion, decor, marshmallow",TRUE,Title,Default Title,,,,,W597188,580,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9278-Edit-Edit.webp?v=1738920290,1,FALSE,,,,,,,,,,,,,,,,,,,
marshmallow-block-cushion,Marshmallow Block Cushion,"<div>
<p dir=""ltr""><span>The Wigiwama Block Cushion is a charming decor piece, designed to complement beanbags, play sofas, and kids' chairs. Thoughtfully made for kids, its classic square shape brings extra comfort and style to any seating area. Available in corduroy or terrazzo fabric, this versatile cushion is the perfect finishing touch for a kids' bedroom or playroom.</span></p>
</div>
<div>
<div><form method=""post"" enctype=""multipart/form-data"" id=""AddToCartForm"" class="""" action=""https://wigiwama.com/cart/add""></form></div>
</div>",Wigiwama,Cushion,"block cushion, corduroy, cushion, decor, marshmallow",TRUE,Title,Default Title,,,,,W597195,640,,0,deny,manual,43.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9292-Edit-Edit-Edit_44ef85f1-56ef-4578-a000-bfdd372f4981.png?v=1711622646,1,FALSE,,,,,,,,,,,,,,,,,,,
marshmallow-big-lounger,Marshmallow Big Lounger,"<p><meta charset=""utf-8"">The Wigiwama Lounger blends cosy comfort with playful design, making it perfect for a kids' bedroom or living space. Thoughtfully made for kids, this easy-to-move beanbag is shaped for ultimate relaxation—whether reading, playing, or daydreaming. Its soft yet supportive feel and timeless design create a snug and stylish retreat for every child.</p>",Wigiwama,Big Lounger,"big lounger, corduroy, lounger, marshmallow, seating",TRUE,Title,Default Title,,,,,W597201,4000,,0,deny,manual,124.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9247-Edit-Edit-Edit-Edit.webp?v=1738859994,1,FALSE,,,,,,,,,,,,,,,,,,,
marshmallow-beanbag-chair,Marshmallow Beanbag Chair,"<p dir=""ltr""><span>Fluffy in feel and fresh in tone, our </span><span>marshmallow chair</span><span> is the ultimate pick for kids who love a good snuggle. With its creamy neutral palette and signature corduroy texture, this </span><span>corduroy beanbag chair</span><span> blends soft structure with everyday comfort — a true staple for calm corners and playful hideouts.</span></p>
<p dir=""ltr""><span>Light enough for little ones to tote around and cushioned enough to lounge in all day, the marshmallow</span><span> beanbag chair</span><span> brings style and softness to any space it lands in.</span></p>",Wigiwama,Beanbag Chair,"beanbag, corduroy, marshmallow, original beanbag, seating",TRUE,Title,Default Title,,,,,W597119,5000,,0,deny,manual,184.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9187-Edit-Edit-Edit-Edit.gif?v=1749130034,1,FALSE,,,,,,,,,,,,,,,,,,,
roll-cushion-pink-mousse,Pink Mousse Roll Cushion,"<p dir=""ltr""><span>The Wigiwama Roll Cushion is a versatile accessory, designed to perfectly complement playsets and play sofas. Thoughtfully made for kids, its soft corduroy fabric and tube-shaped design offer extra comfort and support for lounging, playing, or building imaginative forts. This cosy accent piece brings a stylish and playful touch to any kids' bedroom or playroom.</span></p>
<div>
<div><form method=""post"" enctype=""multipart/form-data"" id=""AddToCartForm"" class="""" action=""https://wigiwama.com/cart/add""></form></div>
</div>",Wigiwama,Cushion,"corduroy, cushion, decor, pink mousse, roll cushion",TRUE,Title,Default Title,,,,,W596679,600,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9825-Edit.webp?v=1738923707,1,FALSE,,,,,,,,,,,,,,,,,,,
roll-cushion-peppermint-green,Peppermint Green Roll Cushion,"<p dir=""ltr""><span>The Wigiwama Roll Cushion is a versatile accessory, designed to perfectly complement playsets and play sofas. Thoughtfully made for kids, its soft corduroy fabric and tube-shaped design offer extra comfort and support for lounging, playing, or building imaginative forts. This cosy accent piece brings a stylish and playful touch to any kids' bedroom or playroom.</span></p>
<div>
<div><form action=""https://wigiwama.com/cart/add"" class="""" id=""AddToCartForm"" enctype=""multipart/form-data"" method=""post""></form></div>
</div>",Wigiwama,Cushion,"corduroy, cushion, decor, peppermint green, roll cushion",TRUE,Title,Default Title,,,,,W596686,600,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9822-Edit.webp?v=1738923488,1,FALSE,,,,,,,,,,,,,,,,,,,
roll-cushion-brown-sugar,Brown Sugar Roll Cushion,"<p dir=""ltr""><span>The Wigiwama Roll Cushion is a versatile accessory, designed to perfectly complement playsets and play sofas. Thoughtfully made for kids, its soft corduroy fabric and tube-shaped design offer extra comfort and support for lounging, playing, or building imaginative forts. This cosy accent piece brings a stylish and playful touch to any kids' bedroom or playroom.</span></p>
<div>
<div><form method=""post"" enctype=""multipart/form-data"" id=""AddToCartForm"" class="""" action=""https://wigiwama.com/cart/add""></form></div>
</div>",Wigiwama,Cushion,"brown sugar, corduroy, cushion, decor, roll cushion",TRUE,Title,Default Title,,,,,W596693,600,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9824-Edit.webp?v=1738923098,1,FALSE,,,,,,,,,,,,,,,,,,,
roll-cushion-blueberry-blue,Blueberry Blue Roll Cushion,"<p dir=""ltr""><span>The Wigiwama Roll Cushion is a versatile accessory, designed to perfectly complement playsets and play sofas. Thoughtfully made for kids, its soft corduroy fabric and tube-shaped design offer extra comfort and support for lounging, playing, or building imaginative forts. This cosy accent piece brings a stylish and playful touch to any kids' bedroom or playroom.</span></p>
<div>
<div><form method=""post"" enctype=""multipart/form-data"" id=""AddToCartForm"" class="""" action=""https://wigiwama.com/cart/add""></form></div>
</div>",Wigiwama,Cushion,"blueberry blue, corduroy, cushion, decor, roll cushion",TRUE,Title,Default Title,,,,,W596709,600,,0,deny,manual,54.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9828-Edit_1296x_d1735b4a-b7ee-4fd2-8dd0-acd6eb1acb00.webp?v=1738922968,1,FALSE,,,,,,,,,,,,,,,,,,,
pink-mousse-rainbow-playset,Pink Mousse Rainbow Playset,"<p dir=""ltr""><span>The Wigiwama Playset is a modular soft play set, designed to spark endless creativity. With three different-shaped pieces, kids can build, stack, or transform it into a chair, table, play fort, or stepping stones. Thoughtfully made for kids, this versatile and engaging set encourages imaginative adventures, active play, and social interaction.</span></p>
<div>
<div><form method=""post"" enctype=""multipart/form-data"" id=""AddToCartForm"" class="""" action=""https://wigiwama.com/cart/add""></form></div>
</div>",Wigiwama,Playsets,"corduroy, modular, pink mousse, playset",TRUE,Title,Default Title,,,,,W596754,6000,,0,deny,manual,254.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9860-Edit.webp?v=1738341592,1,FALSE,,,,,,,,,,,,,,,,,,,
peppermint-green-rainbow-playset,Peppermint Green Rainbow Playset,"<p><span>The Wigiwama Playset is a modular soft play set, designed to spark endless creativity. With three different-shaped pieces, kids can build, stack, or transform it into a chair, table, play fort, or stepping stones. Thoughtfully made for kids, this versatile and engaging set encourages imaginative adventures, active play, and social interaction.</span></p>
<div>
<div><form action=""https://wigiwama.com/cart/add"" class="""" id=""AddToCartForm"" enctype=""multipart/form-data"" method=""post""></form></div>
</div>",Wigiwama,Playsets,"corduroy, modular, peppermint green, playset",TRUE,Title,Default Title,,,,,W596761,6000,,0,deny,manual,254.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF9879-Edit.webp?v=1738342668,1,FALSE,,,,,,,,,,,,,,,,,,,
rainbow-playset-brown-sugar,Brown Sugar Rainbow Playset,"<p dir=""ltr""><span>The Wigiwama Playset is a modular soft play set, designed to spark endless creativity. With three different-shaped pieces, kids can build, stack, or transform it into a chair, table, play fort, or stepping stones. Thoughtfully made for kids, this versatile and engaging set encourages imaginative adventures, active play, and social interaction.</span></p>
<div>
<div><form method=""post"" enctype=""multipart/form-data"" id=""AddToCartForm"" class="""" action=""https://wigiwama.com/cart/add""></form></div>
</div>",Wigiwama,Playsets,"brown sugar, corduroy, modular, playset",TRUE,Title,Default Title,,,,,W596778,6000,,0,deny,manual,254.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0995/7378/files/DSF0104-Edit.webp?v=1738342409,1,FALSE,,,,,,,,,,,,,,,,,,,
